workerID, gender, nativeLanguage, income, age, sentenceID, domain, numberType, utteredPriceRounded, utteredPrice, inferredPrice0, inferredPrice1, inferredPrice2, inferredPrice3, inferredPrice4, inferredPrice5, inferredPrice6, inferredPrice7, inferredPrice8, inferredPrice9,  probOpinion, order, buyer, 
A2VNMKQGRY4XNX, F, English, 4, 66, 27, laptop, sharp, 500, 501, 0.15, 0.125, 0.85, 0.825, 0.275, 0.275, 0.15, 0.15, 0.075, 0.075, 0.175, 10, Daniel, 
A2VNMKQGRY4XNX, F, English, 4, 66, 6, electric kettle, sharp, 50, 47, 0.825, 0.825, 0.225, 0.225, 0.125, 0.125, 0.075, 0.075, 0.075, 0.075, 0.25, 11, Frank, 
A2VNMKQGRY4XNX, F, English, 4, 66, 24, laptop, round, 5000, 5000, 0.125, 0.125, 0.175, 0.175, 0.35, 0.325, 0.875, 0.875, 0.125, 0.125, 0.825, 12, Albert, 
A2VNMKQGRY4XNX, F, English, 4, 66, 17, watch, sharp, 500, 499, 0.15, 0.15, 0.85, 0.85, 0.2, 0.2, 0.1, 0.1, 0.075, 0.075, 0.75, 13, Quinn, 
A2VNMKQGRY4XNX, F, English, 4, 66, 26, laptop, sharp, 50, 48, 0.875, 0.875, 0.2, 0.2, 0.125, 0.125, 0.075, 0.075, 0.075, 0.075, 0.05, 14, Charles, 
A2VNMKQGRY4XNX, F, English, 4, 66, 14, watch, round, 5000, 5000, 0.1, 0.1, 0.15, 0.15, 0.3, 0.3, 0.875, 0.875, 0.1, 0.1, 0.925, 15, Nathan, 
A2SYRFPPV9WDEG, M, English, 4, 35, 11, watch, round, 50, 50, 0.975, 0.95, 0.575, 0.5, 0.05, 0.025, 0.025, 0.025, 0.025, 0.025, 0.25, 1, Kenneth, 
A2SYRFPPV9WDEG, M, English, 4, 35, 26, laptop, sharp, 50, 52, 0.95, 0.975, 0.525, 0.025, 0.025, 0.025, 0.025, 0.025, 0, 0.025, 0.25, 2, Charles, 
A2SYRFPPV9WDEG, M, English, 4, 35, 2, electric kettle, round, 500, 500, 0.5, 0.5, 0.55, 0.55, 0, 0.025, 0.025, 0.025, 0.025, 0.025, 1, 3, Bob, 
A2SYRFPPV9WDEG, M, English, 4, 35, 27, laptop, sharp, 500, 498, 0.025, 0.025, 0.925, 0.975, 0.425, 0.15, 0.025, 0.025, 0.025, 0.025, 0.6, 4, Daniel, 
A2SYRFPPV9WDEG, M, English, 4, 35, 21, laptop, round, 50, 50, 0.6, 0.575, 0.55, 0.5, 0.25, 0.025, 0.025, 0.025, 0.025, 0.025, 0.05, 5, Victor, 
A2SYRFPPV9WDEG, M, English, 4, 35, 16, watch, sharp, 50, 53, 0.925, 0.975, 0.25, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.2, 6, Patrick, 
A2SYRFPPV9WDEG, M, English, 4, 35, 19, watch, sharp, 5000, 5003, 0.125, 0.075, 0.125, 0.2, 0.275, 0.35, 0.975, 0.95, 0.025, 0.025, 1, 7, Steve, 
A2SYRFPPV9WDEG, M, English, 4, 35, 6, electric kettle, sharp, 50, 48, 0.975, 0.975, 0.025, 0.025, 0.025, 0.025, 0.05, 0.025, 0.025, 0.025, 0.425, 8, Frank, 
A2SYRFPPV9WDEG, M, English, 4, 35, 17, watch, sharp, 500, 497, 0.15, 0.125, 0.95, 0.975, 0.275, 0.025, 0.025, 0, 0, 0.025, 0.875, 9, Quinn, 
A2SYRFPPV9WDEG, M, English, 4, 35, 12, watch, round, 500, 500, 0.65, 0.575, 1, 0.975, 0.2, 0.025, 0.025, 0, 0, 0.025, 0.8, 10, Luke, 
A2SYRFPPV9WDEG, M, English, 4, 35, 10, electric kettle, sharp, 10000, 10002, 0.575, 0.55, 0.025, 0.025, 0.025, 0.025, 0.025, 0.1, 0.275, 0.25, 0.975, 11, Jake, 
A2SYRFPPV9WDEG, M, English, 4, 35, 22, laptop, round, 500, 500, 0.15, 0.1, 0.925, 0.925, 0.4, 0.225, 0.025, 0.025, 0.025, 0.025, 0.4, 12, Winston, 
A2SYRFPPV9WDEG, M, English, 4, 35, 7, electric kettle, sharp, 500, 502, 0.725, 0.7, 0.725, 0.725, 0, 0.025, 0, 0.025, 0.025, 0.025, 0.975, 13, George, 
A2SYRFPPV9WDEG, M, English, 4, 35, 24, laptop, round, 5000, 5000, 0.025, 0.025, 0.025, 0.225, 0.425, 0.6, 0.85, 0.85, 0.025, 0.025, 0.975, 14, Albert, 
A2SYRFPPV9WDEG, M, English, 4, 35, 30, laptop, sharp, 10000, 9998, 0.025, 0, 0.025, 0.175, 0.55, 0.575, 0.675, 0.675, 0.675, 0.675, 0.975, 15, Gary, 
AUDH0P4ZHJKS2, F, English, 11, 45, 11, watch, round, 50, 50, 1, 0.35, 0, 0, 0, 0, 0, 0, 0, 0, 0.225, 1, Kenneth, 
AUDH0P4ZHJKS2, F, English, 11, 45, 21, laptop, round, 50, 50, 0.3, 0.15, 0.575, 0.275, 0.6, 0.2, 0, 0, 0, 0, 0.15, 2, Victor, 
AUDH0P4ZHJKS2, F, English, 11, 45, 24, laptop, round, 5000, 5000, 0.025, 0, 0, 0, 0.1, 0.05, 0.7, 0.6, 0, 0, 0.975, 3, Albert, 
AUDH0P4ZHJKS2, F, English, 11, 45, 18, watch, sharp, 1000, 998, 0, 0, 0, 0, 0.225, 0.95, 0, 0, 0, 0, 0.9, 4, Robert, 
AUDH0P4ZHJKS2, F, English, 11, 45, 2, electric kettle, round, 500, 500, 0, 0, 0.925, 0.575, 0, 0, 0, 0, 0, 0, 0.775, 5, Bob, 
AUDH0P4ZHJKS2, F, English, 11, 45, 22, laptop, round, 500, 500, 0.05, 0, 0.775, 0.425, 0.025, 0.025, 0.025, 0.025, 0.025, 0, 0.225, 6, Winston, 
AUDH0P4ZHJKS2, F, English, 11, 45, 9, electric kettle, sharp, 5000, 5002, 0, 0.025, 0, 0.05, 0.05, 0, 0.3, 0.725, 0.05, 0.05, 1, 7, Ivan, 
AUDH0P4ZHJKS2, F, English, 11, 45, 25, laptop, round, 10000, 10000, 0.025, 0.025, 0.025, 0.025, 0.075, 0.05, 0.05, 0.05, 0.675, 0.4, 0.95, 8, Barry, 
AUDH0P4ZHJKS2, F, English, 11, 45, 13, watch, round, 1000, 1000, 0, 0, 0, 0, 0.825, 0, 0, 0, 0, 0, 0.65, 9, Matt, 
AUDH0P4ZHJKS2, F, English, 11, 45, 30, laptop, sharp, 10000, 9997, 0.025, 0.05, 0.025, 0.075, 0, 0.025, 0.025, 0.025, 0.325, 0.775, 0.95, 10, Gary, 
AUDH0P4ZHJKS2, F, English, 11, 45, 28, laptop, sharp, 1000, 999, 0.05, 0.075, 0.05, 0.075, 0.4, 0.725, 0.025, 0.05, 0.05, 0.1, 0.425, 11, Ethan, 
AUDH0P4ZHJKS2, F, English, 11, 45, 5, electric kettle, round, 10000, 10000, 0.075, 0.075, 0.075, 0.025, 0.125, 0.05, 0.05, 0.05, 0.975, 0.3, 1, 12, Eric, 
AUDH0P4ZHJKS2, F, English, 11, 45, 16, watch, sharp, 50, 53, 0.275, 0.9, 0.025, 0.025, 0.075, 0.025, 0.075, 0.075, 0.075, 0.075, 0.25, 13, Patrick, 
AUDH0P4ZHJKS2, F, English, 11, 45, 7, electric kettle, sharp, 500, 502, 0.025, 0.025, 0.325, 0.875, 0.05, 0.05, 0.1, 0.075, 0.05, 0.075, 0.9, 14, George, 
AUDH0P4ZHJKS2, F, English, 11, 45, 29, laptop, sharp, 5000, 4997, 0.05, 0.05, 0.3, 0.875, 0.025, 0.05, 0.05, 0.05, 0.05, 0.05, 0.875, 15, Fred, 
A2NCEEXO8IJN0, F, English, 4, 25, 24, laptop, round, 5000, 5000, 0, 0.025, 0.025, 0.025, 0.05, 0.025, 0.95, 0.75, 0.025, 0, 0.725, 1, Albert, 
A2NCEEXO8IJN0, F, English, 4, 25, 20, watch, sharp, 10000, 10001, 0, 0, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.95, 0.975, 2, Tom, 
A2NCEEXO8IJN0, F, English, 4, 25, 30, laptop, sharp, 10000, 10003, 0, 0.025, 0.025, 0, 0.025, 0, 0, 0, 0.025, 0.95, 0.975, 3, Gary, 
A2NCEEXO8IJN0, F, English, 4, 25, 4, electric kettle, round, 5000, 5000, 0.025, 0.025, 0.025, 0, 0.025, 0.025, 0.95, 0.65, 0.025, 0.025, 0.975, 4, David, 
A2NCEEXO8IJN0, F, English, 4, 25, 12, watch, round, 500, 500, 0.025, 0, 0.975, 0.5, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.5, 5, Luke, 
A2NCEEXO8IJN0, F, English, 4, 25, 15, watch, round, 10000, 10000, 0.05, 0.025, 0.05, 0, 0.025, 0, 0.025, 0.025, 0.975, 0.5, 0.975, 6, Owen, 
A2NCEEXO8IJN0, F, English, 4, 25, 23, laptop, round, 1000, 1000, 0, 0.025, 0.025, 0.025, 0.975, 0.6, 0, 0, 0, 0.025, 0.5, 7, Zach, 
A2NCEEXO8IJN0, F, English, 4, 25, 26, laptop, sharp, 50, 48, 0.25, 0.95, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.125, 8, Charles, 
A2NCEEXO8IJN0, F, English, 4, 25, 8, electric kettle, sharp, 1000, 999, 0.025, 0, 0, 0.025, 0.25, 0.95, 0.05, 0.025, 0.025, 0, 0.775, 9, Harry, 
A2NCEEXO8IJN0, F, English, 4, 25, 7, electric kettle, sharp, 500, 499, 0.025, 0, 0.25, 1, 0.025, 0, 0, 0, 0.025, 0.025, 0.75, 10, George, 
A2NCEEXO8IJN0, F, English, 4, 25, 3, electric kettle, round, 1000, 1000, 0.025, 0.025, 0.025, 0.025, 0.975, 0.45, 0.025, 0, 0.05, 0.025, 0.725, 11, Calvin, 
A2NCEEXO8IJN0, F, English, 4, 25, 18, watch, sharp, 1000, 999, 0, 0.025, 0, 0, 0.25, 0.925, 0.025, 0.025, 0, 0, 0.675, 12, Robert, 
A2NCEEXO8IJN0, F, English, 4, 25, 6, electric kettle, sharp, 50, 48, 0.275, 0.975, 0, 0.025, 0, 0, 0.025, 0, 0.025, 0, 0.475, 13, Frank, 
A2NCEEXO8IJN0, F, English, 4, 25, 22, laptop, round, 500, 500, 0.025, 0.025, 1, 0.575, 0, 0, 0.025, 0.025, 0.025, 0.025, 0.5, 14, Winston, 
A2NCEEXO8IJN0, F, English, 4, 25, 2, electric kettle, round, 500, 500, 0, 0.025, 0.9, 0.5, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.575, 15, Bob, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 27, laptop, sharp, 500, 497, 0, 0.025, 0.25, 0.975, 0, 0.025, 0, 0, 0.025, 0, 0.25, 1, Daniel, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 10, electric kettle, sharp, 10000, 10003, 0.75, 0.7, 0.025, 0.025, 0.025, 0, 0.025, 0.025, 0.025, 0.05, 1, 2, Jake, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 23, laptop, round, 1000, 1000, 0, 0.05, 0.25, 0.225, 0.95, 0.95, 0.025, 0, 0.025, 0, 0.55, 3, Zach, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 6, electric kettle, sharp, 50, 48, 0.7, 0.975, 0.025, 0.025, 0.025, 0.025, 0, 0.025, 0, 0, 0.125, 4, Frank, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 17, watch, sharp, 500, 498, 0.2, 0.2, 1, 0.975, 0, 0.025, 0, 0, 0.025, 0.025, 0.6, 5, Quinn, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 5, electric kettle, round, 10000, 10000, 0.75, 0.675, 0, 0.025, 0.025, 0.025, 0, 0, 0.025, 0.025, 0.975, 6, Eric, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 1, electric kettle, round, 50, 50, 0.925, 0.95, 0, 0, 0.025, 0.025, 0, 0.025, 0, 0.025, 0.15, 7, Alex, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 14, watch, round, 5000, 5000, 0.025, 0, 0, 0, 0.025, 0, 0.975, 1, 0.025, 0, 0.875, 8, Nathan, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 25, laptop, round, 10000, 10000, 0, 0, 0.2, 0.2, 0.95, 0.95, 0.5, 0.5, 0.525, 0.475, 1, 9, Barry, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 9, electric kettle, sharp, 5000, 4997, 0.95, 0.95, 0, 0, 0, 0, 0.025, 0, 0.025, 0, 0.975, 10, Ivan, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 11, watch, round, 50, 50, 0.85, 0.85, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0, 0.025, 0.15, 11, Kenneth, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 13, watch, round, 1000, 1000, 0, 0, 0, 0, 0.975, 0.975, 0, 0.025, 0, 0.025, 0.5, 12, Matt, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 20, watch, sharp, 10000, 10003, 0.025, 0.025, 0.025, 0, 0, 0, 0.5, 0.475, 0.975, 1, 0.95, 13, Tom, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 15, watch, round, 10000, 10000, 0.025, 0.025, 0, 0.025, 0.025, 0, 0.475, 0.475, 0.975, 0.975, 0.975, 14, Owen, 
A1F4D2PZ7NNWTL, F, English, 0, 45, 16, watch, sharp, 50, 53, 0.975, 0.975, 0, 0.025, 0, 0.025, 0.025, 0, 0.025, 0, 0.15, 15, Patrick, 
A382OV019QLW6H, M, English, 4, 55, 24, laptop, round, 5000, 5000, 0.025, 0, 0.725, 0.8, 0.575, 0.55, 0.05, 0.075, 0, 0, 0.975, 1, Albert, 
A382OV019QLW6H, M, English, 4, 55, 28, laptop, sharp, 1000, 1003, 0.025, 0, 0.75, 0.725, 0.575, 0.525, 0, 0, 0, 0, 1, 2, Ethan, 
A382OV019QLW6H, M, English, 4, 55, 5, electric kettle, round, 10000, 10000, 0.875, 0.85, 0.175, 0.175, 0.05, 0.1, 0, 0, 0, 0, 0.975, 3, Eric, 
A382OV019QLW6H, M, English, 4, 55, 25, laptop, round, 10000, 10000, 0, 0, 0.8, 0.75, 0.45, 0.425, 0, 0, 0, 0, 1, 4, Barry, 
A382OV019QLW6H, M, English, 4, 55, 7, electric kettle, sharp, 500, 498, 0.875, 0.775, 0.325, 0.3, 0, 0, 0, 0, 0, 0, 1, 5, George, 
A382OV019QLW6H, M, English, 4, 55, 10, electric kettle, sharp, 10000, 10002, 0.875, 0.85, 0.475, 0.45, 0, 0, 0, 0, 0, 0, 1, 6, Jake, 
A382OV019QLW6H, M, English, 4, 55, 16, watch, sharp, 50, 52, 1, 1, 0.125, 0.15, 0, 0, 0, 0, 0, 0, 0.225, 7, Patrick, 
A382OV019QLW6H, M, English, 4, 55, 13, watch, round, 1000, 1000, 0.85, 0.85, 0.875, 0.85, 0.775, 0.7, 0, 0, 0, 0, 0.65, 8, Matt, 
A382OV019QLW6H, M, English, 4, 55, 15, watch, round, 10000, 10000, 0, 0, 0.25, 0.275, 0.325, 0.325, 0.725, 0.725, 0.975, 1, 0.5, 9, Owen, 
A382OV019QLW6H, M, English, 4, 55, 12, watch, round, 500, 500, 0.1, 0.125, 1, 0.925, 0.125, 0.1, 0, 0, 0, 0, 0.75, 10, Luke, 
A382OV019QLW6H, M, English, 4, 55, 29, laptop, sharp, 5000, 4999, 0, 0, 0.725, 0.775, 0.7, 0.6, 0, 0, 0, 0, 1, 11, Fred, 
A382OV019QLW6H, M, English, 4, 55, 4, electric kettle, round, 5000, 5000, 0.9, 1, 0.45, 0.4, 0.175, 0.2, 0, 0, 0, 0, 1, 12, David, 
A382OV019QLW6H, M, English, 4, 55, 22, laptop, round, 500, 500, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0.5, 13, Winston, 
A382OV019QLW6H, M, English, 4, 55, 19, watch, sharp, 5000, 5003, 0.075, 0.075, 0.2, 0.25, 0.325, 0.35, 0.975, 0.975, 0.05, 0.025, 1, 14, Steve, 
A382OV019QLW6H, M, English, 4, 55, 6, electric kettle, sharp, 50, 48, 0.975, 0.975, 0.1, 0.075, 0, 0, 0, 0, 0, 0, 0.275, 15, Frank, 
A3QY3I5O0STFGA, M, English, 4, 25, 20, watch, sharp, 10000, 9999, 0.225, 0.15, 0.35, 0.275, 0.275, 0.225, 0.45, 0.425, 0.65, 0.8, 0.65, 1, Tom, 
A3QY3I5O0STFGA, M, English, 4, 25, 30, laptop, sharp, 10000, 9999, 0.375, 0.3, 0.425, 0.3, 0.375, 0.3, 0.425, 0.4, 0.575, 0.675, 0.7, 2, Gary, 
A3QY3I5O0STFGA, M, English, 4, 25, 26, laptop, sharp, 50, 52, 0.575, 0.825, 0.4, 0.2, 0.175, 0.15, 0.15, 0.1, 0.125, 0.125, 0.375, 3, Charles, 
A3QY3I5O0STFGA, M, English, 4, 25, 15, watch, round, 10000, 10000, 0.125, 0.175, 0.175, 0.15, 0.1, 0.175, 0.275, 0.325, 0.8, 0.625, 0.8, 4, Owen, 
A3QY3I5O0STFGA, M, English, 4, 25, 13, watch, round, 1000, 1000, 0.3, 0.225, 0.375, 0.2, 0.85, 0.575, 0.3, 0.225, 0.2, 0.15, 0.575, 5, Matt, 
A3QY3I5O0STFGA, M, English, 4, 25, 16, watch, sharp, 50, 51, 0.625, 0.875, 0.175, 0.2, 0.125, 0.15, 0.1, 0.125, 0.075, 0.075, 0.35, 6, Patrick, 
A3QY3I5O0STFGA, M, English, 4, 25, 27, laptop, sharp, 500, 499, 0.125, 0.1, 0.775, 0.9, 0.45, 0.225, 0.225, 0.125, 0.125, 0.075, 0.65, 7, Daniel, 
A3QY3I5O0STFGA, M, English, 4, 25, 21, laptop, round, 50, 50, 0.875, 0.675, 0.2, 0.2, 0.075, 0.1, 0.075, 0.05, 0.1, 0.075, 0.275, 8, Victor, 
A3QY3I5O0STFGA, M, English, 4, 25, 22, laptop, round, 500, 500, 0.1, 0.1, 0.875, 0.8, 0.575, 0.425, 0.35, 0.225, 0.125, 0.175, 0.675, 9, Winston, 
A3QY3I5O0STFGA, M, English, 4, 25, 1, electric kettle, round, 50, 50, 0.9, 0.8, 0.4, 0.275, 0.275, 0.225, 0.2, 0.125, 0.125, 0.075, 0.25, 10, Alex, 
A3QY3I5O0STFGA, M, English, 4, 25, 4, electric kettle, round, 5000, 5000, 0.125, 0.075, 0.275, 0.15, 0.325, 0.25, 0.9, 0.6, 0.45, 0.2, 0.7, 11, David, 
A3QY3I5O0STFGA, M, English, 4, 25, 9, electric kettle, sharp, 5000, 4998, 0.275, 0.175, 0.3, 0.2, 0.375, 0.25, 0.575, 0.85, 0.325, 0.225, 0.7, 12, Ivan, 
A3QY3I5O0STFGA, M, English, 4, 25, 2, electric kettle, round, 500, 500, 0.4, 0.3, 0.9, 0.575, 0.4, 0.2, 0.3, 0.175, 0.225, 0.15, 0.625, 13, Bob, 
A3QY3I5O0STFGA, M, English, 4, 25, 8, electric kettle, sharp, 1000, 1002, 0.325, 0.15, 0.425, 0.25, 0.625, 0.875, 0.4, 0.2, 0.275, 0.1, 0.725, 14, Harry, 
A3QY3I5O0STFGA, M, English, 4, 25, 23, laptop, round, 1000, 1000, 0.175, 0.075, 0.45, 0.25, 0.95, 0.575, 0.275, 0.175, 0.225, 0.125, 0.425, 15, Zach, 
A1QRRGJSVGSXRC, M, English, 4, 25, 4, electric kettle, round, 5000, 5000, 0.65, 0.6, 0.15, 0.2, 0.175, 0.15, 0.025, 0.025, 0.025, 0.025, 0.25, 1, David, 
A1QRRGJSVGSXRC, M, English, 4, 25, 21, laptop, round, 50, 50, 0.225, 0.075, 0.7, 0.625, 0.85, 0.75, 0, 0, 0, 0, 0.225, 2, Victor, 
A1QRRGJSVGSXRC, M, English, 4, 25, 7, electric kettle, sharp, 500, 501, 0.125, 0.1, 0.625, 0.75, 0.25, 0.35, 0, 0, 0, 0, 0.65, 3, George, 
A1QRRGJSVGSXRC, M, English, 4, 25, 6, electric kettle, sharp, 50, 47, 0.7, 0.575, 0.375, 0.425, 0.275, 0.225, 0.125, 0.1, 0, 0, 0.725, 4, Frank, 
A1QRRGJSVGSXRC, M, English, 4, 25, 2, electric kettle, round, 500, 500, 0.35, 0.45, 0.675, 0.775, 0.65, 0.55, 0.3, 0.3, 0, 0, 0.65, 5, Bob, 
A1QRRGJSVGSXRC, M, English, 4, 25, 5, electric kettle, round, 10000, 10000, 0.6, 0.425, 0.6, 0.65, 0.6, 0.6, 0.225, 0.175, 0, 0, 0.25, 6, Eric, 
A1QRRGJSVGSXRC, M, English, 4, 25, 23, laptop, round, 1000, 1000, 0.225, 0.175, 0.525, 0.575, 0.7, 0.675, 0.35, 0.4, 0, 0, 0.725, 7, Zach, 
A1QRRGJSVGSXRC, M, English, 4, 25, 28, laptop, sharp, 1000, 997, 0.3, 0.275, 0.45, 0.525, 0.7, 0.775, 0.25, 0.175, 0, 0, 0.675, 8, Ethan, 
A1QRRGJSVGSXRC, M, English, 4, 25, 3, electric kettle, round, 1000, 1000, 0.25, 0.175, 0.6, 0.625, 0.775, 0.675, 0.15, 0.225, 0.025, 0, 0.675, 9, Calvin, 
A1QRRGJSVGSXRC, M, English, 4, 25, 1, electric kettle, round, 50, 50, 0.2, 0.225, 0.575, 0.65, 0.7, 0.6, 0.275, 0.4, 0, 0.1, 0.35, 10, Alex, 
A1QRRGJSVGSXRC, M, English, 4, 25, 25, laptop, round, 10000, 10000, 0.125, 0.125, 0.525, 0.475, 0.7, 0.775, 0.4, 0.4, 0, 0, 0.975, 11, Barry, 
A1QRRGJSVGSXRC, M, English, 4, 25, 22, laptop, round, 500, 500, 0.3, 0.3, 0.65, 0.725, 0.775, 0.675, 0.2, 0.15, 0, 0.1, 0.75, 12, Winston, 
A1QRRGJSVGSXRC, M, English, 4, 25, 15, watch, round, 10000, 10000, 0.25, 0.2, 0.625, 0.55, 0.775, 0.675, 0.7, 0.6, 0.275, 0.35, 1, 13, Owen, 
A1QRRGJSVGSXRC, M, English, 4, 25, 14, watch, round, 5000, 5000, 0.175, 0.25, 0.475, 0.6, 0.75, 0.65, 0.425, 0.375, 0.2, 0.1, 0.775, 14, Nathan, 
A1QRRGJSVGSXRC, M, English, 4, 25, 16, watch, sharp, 50, 52, 0.325, 0.2, 0.525, 0.55, 0.725, 0.6, 0.825, 0.7, 0.475, 0.55, 0.225, 15, Patrick, 
A26APAELZ028RQ, F, English, 4, 25, 23, laptop, round, 1000, 1000, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.75, 1, Zach, 
A26APAELZ028RQ, F, English, 4, 25, 11, watch, round, 50, 50, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 2, Kenneth, 
A26APAELZ028RQ, F, English, 4, 25, 17, watch, sharp, 500, 503, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, Quinn, 
A26APAELZ028RQ, F, English, 4, 25, 25, laptop, round, 10000, 10000, 0, 0, 0, 0, 0, 0, 0, 0, 0.975, 0, 1, 4, Barry, 
A26APAELZ028RQ, F, English, 4, 25, 27, laptop, sharp, 500, 502, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.5, 5, Daniel, 
A26APAELZ028RQ, F, English, 4, 25, 21, laptop, round, 50, 50, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, Victor, 
A26APAELZ028RQ, F, English, 4, 25, 15, watch, round, 10000, 10000, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 7, Owen, 
A26APAELZ028RQ, F, English, 4, 25, 30, laptop, sharp, 10000, 10001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 8, Gary, 
A26APAELZ028RQ, F, English, 4, 25, 3, electric kettle, round, 1000, 1000, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 9, Calvin, 
A26APAELZ028RQ, F, English, 4, 25, 19, watch, sharp, 5000, 4999, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 10, Steve, 
A26APAELZ028RQ, F, English, 4, 25, 29, laptop, sharp, 5000, 4998, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 11, Fred, 
A26APAELZ028RQ, F, English, 4, 25, 12, watch, round, 500, 500, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.675, 12, Luke, 
A26APAELZ028RQ, F, English, 4, 25, 1, electric kettle, round, 50, 50, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 13, Alex, 
A26APAELZ028RQ, F, English, 4, 25, 2, electric kettle, round, 500, 500, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.75, 14, Bob, 
A26APAELZ028RQ, F, English, 4, 25, 10, electric kettle, sharp, 10000, 9998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 15, Jake, 
A34VLM2UC0JY11, F, English, 4, 25, 1, electric kettle, round, 50, 50, 0.975, 0.725, 0.025, 0, 0, 0.025, 0, 0.025, 0, 0, 0.75, 1, Alex, 
A34VLM2UC0JY11, F, English, 4, 25, 20, watch, sharp, 10000, 10001, 0.025, 0, 0, 0, 0, 0, 0, 0, 0.7, 1, 0.975, 2, Tom, 
A34VLM2UC0JY11, F, English, 4, 25, 19, watch, sharp, 5000, 5002, 0.05, 0, 0, 0.025, 0, 0.025, 0.775, 1, 0, 0, 1, 3, Steve, 
A34VLM2UC0JY11, F, English, 4, 25, 17, watch, sharp, 500, 501, 0, 0, 0.725, 0.975, 0.025, 0, 0, 0.025, 0.025, 0, 0.75, 4, Quinn, 
A34VLM2UC0JY11, F, English, 4, 25, 8, electric kettle, sharp, 1000, 999, 0, 0, 0, 0, 0.725, 0.975, 0, 0, 0, 0, 0.75, 5, Harry, 
A34VLM2UC0JY11, F, English, 4, 25, 22, laptop, round, 500, 500, 0, 0, 1, 0.825, 0.825, 0.775, 0.025, 0, 0, 0, 0.225, 6, Winston, 
A34VLM2UC0JY11, F, English, 4, 25, 13, watch, round, 1000, 1000, 0, 0, 0, 0, 1, 0.7, 0.025, 0, 0, 0, 0.75, 7, Matt, 
A34VLM2UC0JY11, F, English, 4, 25, 6, electric kettle, sharp, 50, 47, 0.95, 0.95, 0, 0, 0, 0, 0.05, 0, 0, 0, 0.5, 8, Frank, 
A34VLM2UC0JY11, F, English, 4, 25, 28, laptop, sharp, 1000, 1001, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0.5, 9, Ethan, 
A34VLM2UC0JY11, F, English, 4, 25, 12, watch, round, 500, 500, 0, 0, 0.975, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.725, 10, Luke, 
A34VLM2UC0JY11, F, English, 4, 25, 29, laptop, sharp, 5000, 5001, 0, 0.075, 0.025, 0.075, 0.05, 0.025, 0.7, 1, 0.5, 0.5, 1, 11, Fred, 
A34VLM2UC0JY11, F, English, 4, 25, 5, electric kettle, round, 10000, 10000, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.5, 1, 12, Eric, 
A34VLM2UC0JY11, F, English, 4, 25, 25, laptop, round, 10000, 10000, 0, 0.025, 0, 0, 0.05, 0, 0.5, 0.5, 1, 0.5, 0.975, 13, Barry, 
A34VLM2UC0JY11, F, English, 4, 25, 14, watch, round, 5000, 5000, 0, 0, 0, 0, 0, 0, 1, 0.5, 0.5, 0.5, 0.975, 14, Nathan, 
A34VLM2UC0JY11, F, English, 4, 25, 3, electric kettle, round, 1000, 1000, 0, 0, 0, 0, 0.95, 0.5, 0, 0, 0, 0, 0.75, 15, Calvin, 
